1,0.0032074299242284636,0.40974770064157207,0.01920482807382642,0.09005291059744217,258.6308159689665,0.07678983580188174,114.7241435832877,2.0691580198256796,1.8591471431133821,2.0465670258577027,1.4490037760284804,1.5648017511778625,2.255042954475968,0.1960476044258786,1.6807169278645708,0.34549840669799436,1.364403262244237,1.063696577465099,1.101001895832965,1.085690840085028,1.8249036183845457,0.10973641914179331,0.11052413120994226,0.22732915503598364,0.18879723425528316,0.5700620956383308,0.18993756436742898,0.6415204980320307,1.4228820739242558,0.9839377768929373,0.40980254955065887,0,0.6967493763273451
1,0.002847961356980795,0.008014091774414853,0.019671111431502387,0.09506016508613215,230.59398936812474,0.07227100650755643,98.9818872848875,2.092337151253838,2.084885805225884,1.8113650087673978,1.4498781771020308,1.438466567662572,2.371246582830274,0.21431240204155672,1.980592558401364,0.24085664159864995,1.3209077126788131,1.1007131838370843,1.0892754283841262,1.008084296131952,2.1810334982489925,0.11961035064233126,0.10069226524574494,0.18895805259286264,0.2936429096224023,0.6579001421214031,0.22331282695592858,0.7072460757879871,1.4662514095649377,1.1236631794961414,0.4039529221843657,1,2.2430799663955554
0,0.003228849963042077,0.37154871836316367,0.008816727451230036,0.09375183741787031,230.51894281842132,0.078656660184095,67.82328570479505,2.147071051053845,1.84486491190308,2.8509820020415417,1.7612951883224492,1.517992216104387,1.9531547432152396,0.20322911107003797,2.3694706631593236,0.34264586341953607,1.4115606890382515,1.0567631902231893,1.548763182926689,0.9740628757173557,1.8421448622343015,0.11569325653857782,0.0936747051283154,0.2162651801059219,0.27828721037605264,0.5693513359919108,0.21085358166221255,0.584960046268099,1.3162265193842448,0.9976974225041164,0.3317314593710824,1,2.2270286173983918
1,0.003003775967075072,0.1683534290270899,0.018182646747699163,0.10876823291575735,254.99838034844726,0.06939648406497083,49.933648854889974,1.8988849984659086,2.201710931865795,2.854013484676163,1.9606768569768938,1.451980521810301,1.7808483088339615,0.22339645450417173,2.118873096267453,0.3128175660778817,1.214745392684637,1.0788692031469487,1.2218539263158472,1.0857048462960597,2.1366919716810457,0.11908242815994033,0.13195610245958625,0.21278213252861658,0.32138171005637917,0.6183110373103047,0.1892691493600952,0.5833958735650777,1.3641619998778352,0.913684410288472,0.34447430878006713,1,0.8153936245899741
0,0.0022535569242150845,0.2618533950047034,0.001473906640577777,0.11657898397503548,249.2819774172573,0.08358967305594273,51.7003953032814,1.6618000650487812,2.2537150352623456,2.5331874871467193,1.858388316584613,1.5579081984031253,2.2104123412083134,0.22525786379783475,2.0811277374068973,0.3315675414768644,1.3464954721553617,0.9966052141322357,1.2804888776304464,0.9964867059640734,1.9318411833660878,0.13172596428378636,0.11025472137583073,0.20290554859780757,0.30968489009029065,0.6530384864607077,0.2132555100141958,0.5035170894844877,1.3414208506509326,0.960612581458439,0.4420643457317851,1,1.3893098851813015
1,0.0034191947012833217,0.47953002772155623,0.013321292881734847,0.088632850541438,243.21287016962677,0.07872755666930414,37.00262063383203,1.789632076466595,2.1794116048824868,2.5769969854753363,1.742962743199258,1.6448623787859664,1.8131266918580222,0.22856351875155,1.8809080588757294,0.32114084829023726,1.332252865715424,1.0132837341041485,1.2109053012419675,0.9966339839193156,1.8948396401345762,0.1291994595308047,0.11301168627275356,0.15259141558912268,0.326471125079144,0.6458402002975421,0.1934222659240536,0.49146046186128306,1.4201869310965398,0.9773535667874095,0.37157897917321625,1,1.1318781241760882
1,0.003045368279917032,0.3233106206497266,0.015647328724825414,0.09876350953713271,233.75717550649986,0.08552055391608801,142.39494750405092,1.7895533694273857,2.118964576937819,2.5972959681359993,1.8627247867612338,1.504058195030864,2.232448715880043,0.21641946174217597,1.9646996902793779,0.29349579897926165,1.3506637019050178,1.0513714316258294,1.3520502963582706,1.2303935643967954,1.8620888692834314,0.1534134089410764,0.10123549908270157,0.23186670030760614,0.3003285368653022,0.581959316237631,0.1728284106778211,0.5639018337393946,1.4591276593364968,1.0155466956745685,0.4441811750702666,1,1.4380061294639905
1,0.002906701529205775,0.09752182348580468,0.013924263921986015,0.09930805834064128,284.5171935217392,0.07790601455476572,103.22210841616906,1.6809785528693988,1.8980520807393653,2.295744987891356,1.6582286171413236,1.582940144763534,1.9886799260148622,0.23577605012285488,1.8524585342475834,0.3101325675862257,1.1813894648119243,0.9860913058740874,1.2616782604309429,0.9158389999105327,1.7419440657891228,0.1200561087220676,0.10255443754081732,0.19726675969068075,0.30451915357525183,0.5848212687704514,0.19245454290539568,0.5848853079646572,1.0999109877818856,0.9390181439376006,0.4142565717265532,0,2.711198767215767
0,0.002643864664069069,0.24515622194606276,0.00756994676287309,0.11327005124949797,289.6814943970852,0.0749265900080587,101.98152901672569,2.273972820091576,2.023881805917519,2.6360169388455326,1.6189988812407903,1.551567750090584,1.8379532280128987,0.20256293742764037,2.1324838538702156,0.22851572998500846,1.214730959450352,1.1291739927793638,1.389280498681761,0.8735391699215259,2.5241290402423386,0.11432929941465376,0.11430778615773532,0.15658952097057366,0.2239473863511584,0.5566886957617482,0.1973958041232051,0.6583924255852704,1.3479507648860949,1.0859859003578447,0.3808860890422927,1,2.0209968655219774
1,0.003120879971523301,0.4074777848702591,0.012991093610742108,0.09623377874795046,233.46823696565934,0.0907688132651958,63.20604975986966,2.146992438533092,1.8268576665284573,2.3648944786021002,1.5846008853666884,1.6623403228955533,1.6453129368998418,0.1891265630361806,1.741721360360379,0.30609359598303254,1.3116302652002318,1.0994235945759163,1.2509065471662417,1.1005985975126302,2.305309660692699,0.10398957092832123,0.1275901523551641,0.21112290576999765,0.29287195903594204,0.5235107431520999,0.1846476368815139,0.633346244334384,1.2079989764191605,1.0520471272823368,0.39823676020792353,1,2.477331456790811
