1,7.0,110.50028765989906,1170.541154384297,571.5651234713533,4.515476013172068,2.426548207917949,715.0363020461546,613.9326425280873,949.1699191649526,872.3636990143012,332.563437020864,1058.664157991551,10.543706671750229,783.8836815627777,94.76631506184657,0.3899323120874122,62.68184433107785,200.59836575556926,0.7853316469175567,2.146655666135971,24.33010432501778,100.97682036940017,9.68073308273464,4.735248604683265,0.001042040070865153,0.09935851095719136,0.015340301924636212,0.8652517749131278,7.272665232852314,9.699146849075401,0.00850556061390748,0.6141795136921719,998.5981638705498,54.487781291542234,0.08184430399726102
0,5.0,121.3422375297828,1205.6750982220083,611.6309473685935,4.504214539567578,2.2713652373441215,876.272218080691,466.8784636645186,1003.7176589644806,965.8795208745208,351.8269294525382,1074.98076276317,9.606495483080653,809.7239644842621,101.5109690500337,0.5635897691623352,69.10342545107737,178.09644022642726,0.8102844531241039,2.568181512829676,20.33157029987692,87.86740394536709,9.334798977792241,4.471947678912988,0.0009696166435058535,0.11389536790641852,0.014942278230601357,0.9452338564013202,8.347046280996528,8.30151231712482,0.0077335653725187315,0.6444563687043983,841.1334347189444,50.14640715110872,0.09757943495518505
0,19.0,139.98004972254097,1310.2592270687417,767.9175443803797,4.620886055696544,2.0213537736424856,799.6631780883937,525.4719581357386,828.6733519594211,588.7663030797198,333.5515240650685,817.8113605038659,9.718903016953327,740.3362843189268,92.38481510979412,0.5933198793918929,71.63832312436752,205.30213038549815,0.7648984156736041,2.131519918656594,21.50030243332768,86.28884760722254,11.401612148867896,5.6660272645747956,0.0011159506493462375,0.10201793973867145,0.016128662997518157,0.8970049334402138,9.110335302895274,8.483677568843177,0.00792887536308187,0.6621901554440918,994.2399604622435,54.491116628420905,0.10237759058893306
0,15.0,125.05780862474182,1234.8562133153564,710.8629960817703,5.592035321435235,2.661597802983185,867.8806342103497,548.466880331952,852.8866762299309,787.489745822865,347.4009511190493,1015.9291829554941,11.188403782239273,667.6336472237961,101.48632114371105,0.46178346682184757,60.60034966045019,183.05421511099962,0.6300039997485456,1.8268376699512396,22.66994986704349,93.17771099992656,8.06366749763793,5.212961807730935,0.0011528518301196257,0.10231093027914111,0.01434323859527185,0.9399444738060888,6.253158642736169,8.309743129600502,0.006910754566461261,0.5313571640669515,1087.69271288629,47.59317736643434,0.11708309561012856
0,16.0,123.29879655365043,1252.1888245593134,744.5928701519384,6.307483495598252,2.5466801111784236,1015.5557126015215,478.06035357235936,1132.2827028587717,1032.2507235986857,373.7676223629543,820.9463775832753,8.66003618411956,591.0647599564392,102.3364410587197,0.5952002029471083,75.06131612732678,217.27672269356924,0.733951527167877,2.436041621805368,20.893358285809377,95.3572438702169,10.396189781774451,4.803879698721253,0.0011240928971221835,0.10252310906602642,0.01392915465656976,0.8831493865256537,7.186120785751182,8.923604089595425,0.007457929332479782,0.6775825556051165,991.3082386607488,51.352570486393276,0.07776010872022689
1,7.0,97.52038583614905,1250.584342398971,725.5582415251639,5.240834866333201,2.188154268432965,945.6797033434884,526.4978390525137,1018.1874927002426,827.232786244545,293.91836216885184,920.7707550230832,8.825425083279603,743.2407546324463,88.97926012726975,0.5751212931816398,48.861905703820675,190.36742204198765,0.9388058994747632,1.7871772933969212,20.377837598682355,104.11413747164218,10.858775315199095,5.407303783859386,0.00114472589290477,0.11570744023303667,0.015544945217419115,0.7721097757419756,7.208928260730305,8.151718694570125,0.007257378676461827,0.6063181801719015,835.955466116925,42.11795937399743,0.09880414379951076
1,1.0,134.1470581489336,1175.471158230238,685.9313086668407,4.999156797777398,2.7069119708062814,976.8820572024077,532.9397637358484,1050.0425552670422,751.7323969533336,319.21104137974214,1018.4760107753953,10.899017088126097,753.6045234407659,102.14164933984503,0.5713210862689356,57.58633707250952,172.67178947079694,0.7912630465431034,2.1622941590002034,21.125289758866277,92.08289562748762,9.61638322004789,5.15511178201136,0.0010602148761885938,0.1064565291238783,0.01809545259353941,0.765055013614314,6.874712685900647,7.066520557701546,0.006323864143700968,0.6212982955884045,1128.0640166386681,57.03732696468933,0.09381192482535275
0,19.0,100.69986903811997,1180.9616356575607,665.4791682788268,4.350393891881342,2.9606687389123945,862.7846634166758,537.8741003538354,1003.3951071719989,947.386904522103,335.15549380130244,1137.8531254561065,10.800125032073227,661.5336396522981,124.69984257334403,0.5688205032603166,57.52970399935882,195.77959183434163,0.6929339277645192,2.344992040124336,20.82726761270593,114.46644411430326,7.80736499512175,5.140514819018174,0.0008833062634682041,0.09732985334101846,0.017213795164358146,0.9489259447671748,7.25953185037449,9.243499548184355,0.005816950820646573,0.6646434363538913,1133.858741187394,52.83109371523592,0.10078254375552362
0,18.0,124.45319207655783,1074.0166231763699,765.2301535146755,5.481091055441274,2.660248531454602,956.9400984422016,484.45699228257536,1047.5907166790291,961.6552864371193,377.79786468602623,1165.2452804738896,10.017212149826836,842.2949765135218,115.8902999168389,0.5022198229117789,62.781371455405186,181.56759539506686,0.7726089128108581,2.3263088391425133,27.62792791705457,99.1268964577425,10.045287842558963,5.201226279419162,0.0009384451160848234,0.1051364513420266,0.02056136827793187,0.8699907375728528,8.429840048856317,8.366873578985727,0.008611519941300095,0.6748616537463156,1132.689916351515,57.96423244082572,0.10535142808161631
0,10.0,128.74592533709307,1224.039645106689,649.9230750475447,4.707669675029186,2.3778932785121576,922.4692830261889,565.4902122109097,886.0254721205204,939.094355438629,358.39969184645855,1062.6878710611804,10.836754821575918,744.4172715174154,98.25969591875324,0.577657916384941,72.72973452829976,210.36422122964416,0.8723633926462103,2.757280540284511,22.529215152791128,95.35934691920566,10.022044687944737,4.987657672418973,0.0008569598141775734,0.10990361651200149,0.017365139239415326,0.7919799819175515,7.884918585311076,7.999018533152825,0.007156518141989457,0.6008241832493364,1086.5320782616357,50.63937312440419,0.09792825056888017
